"","Genus","Species","Source","Rep","GrowthT","Larea_P","Lmass_P","LMA_P","Nconc_P","Cconc_P","Nper_P","Cper_P","CN_P","Larea_R","Lmass_R","LMA_R","Nconc_R","Cconc_R","Nper_R","Cper_R","CN_R","Vcmax23","Ha_Vcmax","deltaS_Vcmax","Vpmax23","Ha_Vpmax","deltaS_Vpmax","Jmax23","Ha_Jmax","deltaS_Jmax","a_Vcmax","b_Vcmax","c_Vcmax","a_Vpmax","b_Vpmax","c_Vpmax","a_Jmax","b_Jmax","c_Jmax","RMSE_vcmax_nls","RMSE_vpmax_nls","RMSE_jmax_nls","RMSE_vcmax_lm","RMSE_vpmax_lm","RMSE_jmax_lm","Vcmax14_obs","Tleaf14_Vcmax_obs","Vcmax23_obs","Tleaf23_Vcmax_obs","Vcmax32_obs","Tleaf32_Vcmax_obs","Vcmax41_obs","Tleaf41_Vcmax_obs","Vcmax50_obs","Tleaf50_Vcmax_obs","Vpmax14_obs","Tleaf14_Vpmax_obs","Vpmax23_obs","Tleaf23_Vpmax_obs","Vpmax32_obs","Tleaf32_Vpmax_obs","Vpmax41_obs","Tleaf41_Vpmax_obs","Vpmax50_obs","Tleaf50_Vpmax_obs","Jmax14_obs","Tleaf14_Jmax_obs","Jmax23_obs","Tleaf23_Jmax_obs","Jmax32_obs","Tleaf32_Jmax_obs","Jmax41_obs","Tleaf41_Jmax_obs","Jmax50_obs","Tleaf50_Jmax_obs","Topt_Vcmax","Topt_Vpmax","Topt_Jmax","Vcmax25","Vpmax25","Jmax25","Vcmax25_poly","Vpmax25_poly","Jmax25_poly","Topt_Vcmax_poly","Topt_Vpmax_poly","Topt_Jmax_poly","a","b","c","RMSE_R","phenology","climate","lifespan","photosynthesis","PFT","R25","R_Topt"
"297","Triticum","aestivum","A",3,20,17.437,0.0876,0.0050238,0.024,0.646,1.58,41.85,"26.91666667",17.437,0.0876,0.0050238,0.024,0.646,1.58,41.85,"26.91666667",44.11686031,61097.84586,625.3988267,-9999,-9999,-9999,75.13164023,18946.17581,619.7436994,0.700766962,0.173768591,-0.001724941,-9999,-9999,-9999,3.499783738,0.049214999,-0.000566173,6.487591984,-9999,16.35486694,0.078572525,-9999,0.19042732,17.11867582,13.99181818,38.77060043,23.01545455,99.52728468,31.97181818,138.2049026,41.02454545,149.1407698,45.22272727,-9999,13.99181818,-9999,23.01545455,-9999,31.97181818,-9999,41.02454545,-9999,45.22272727,56.26627838,13.99181818,91.26488532,23.01545455,68.33773474,31.97181818,123.0984785,41.02454545,86.21399311,45.22272727,321.6769353,-9999,323.167721,52.01432817,-9999,79.04019964,52.82020439,-9999,79.54322424,50.36943817,-9999,43.4628612,-3.477095943,0.134419391,-0.00065831,0.029585009,"nonevergreen","nontropical","annual","C3","AC3",0.58975093,102.0942785
"298","Triticum","aestivum","A",4,20,17.167,0.0756,0.004403798,0.032,0.701,1.92,42.18,"21.90625",17.167,0.0756,0.004403798,0.032,0.701,1.92,42.18,"21.90625",52.84330817,73800.34152,639.7555917,-9999,-9999,-9999,81.3838149,33947.12378,637.4337782,0.468935381,0.237062891,-0.003351403,-9999,-9999,-9999,1.74799837,0.199951673,-0.003373471,30.78086148,-9999,15.4389094,0.349362437,-9999,0.24793467,25.51021907,14.01636364,50.72533065,22.99727273,100.2430959,32.10181818,170.9686346,41.00363636,52.77109531,43.86818182,-9999,14.01636364,-9999,22.99727273,-9999,32.10181818,-9999,41.00363636,-9999,43.86818182,51.87420488,14.01636364,85.33611985,22.99727273,103.145648,32.10181818,110.4389892,41.00363636,40.72572186,43.86818182,315.0133911,-9999,314.5969358,63.97834426,-9999,88.60421065,73.76474475,-9999,103.3757781,35.36771086,-9999,29.63589417,-5.887293453,0.293539933,-0.003445462,0.116177598,"nonevergreen","nontropical","annual","C3","AC3",0.495489571,42.59804912
"299","Triticum","aestivum","A",1,25,21.328,0.0922,0.004322956,0.047,0.816,2.47,43.16,"17.36170213",21.328,0.0922,0.004322956,0.047,0.816,2.47,43.16,"17.36170213",40.52680125,134273.2839,656.0725725,-9999,-9999,-9999,98.18424276,90521.28176,654.6323618,-0.399877604,0.256310338,-0.003333999,-9999,-9999,-9999,0.629519485,0.276971085,-0.004525405,10.97036999,-9999,23.96293567,0.245375907,-9999,0.288900828,13.94807665,13.93363636,29.65406553,22.96363636,114.6718699,32.01454545,73.60220115,40.92,96.39860885,41.83636364,-9999,13.93363636,-9999,22.96363636,-9999,32.01454545,-9999,40.92,-9999,41.83636364,42.54439962,13.93363636,65.37860558,22.96363636,198.2194121,32.01454545,67.168132,40.92,75.67958905,41.83636364,312.9460069,-9999,308.7572724,54.8602899,-9999,119.0424411,50.60911466,-9999,112.777699,38.43887856,-9999,30.60180225,-0.298637116,0.012618351,0.00056119,0.066348796,"nonevergreen","nontropical","annual","C3","AC3",1.444214257,-11.24249426
"300","Triticum","aestivum","A",2,25,20.356,0.116,0.005698566,0.025,0.616,1.7,42.61,"24.64",20.356,0.116,0.005698566,0.025,0.616,1.7,42.61,"24.64",3.464957881,91987.06461,-9999,-9999,-9999,-9999,11.35772206,11428.79624,-9999,0.736373477,-0.01373839,0.001883611,-9999,-9999,-9999,1.992877558,0.021575656,-0.000109759,2.782527635,-9999,0.888971138,0.164908607,-9999,0.073098061,2.334608339,13.99636364,5.037489686,22.95636364,7.3703457,31.98454545,33.60542497,40.98818182,32.0558397,42.50818182,-9999,13.99636364,-9999,22.95636364,-9999,31.98454545,-9999,40.98818182,-9999,42.50818182,9.336641111,13.99636364,12.73133692,22.95636364,11.79403739,31.98454545,14.62652776,40.98818182,15.64957482,42.50818182,-9999,-9999,-9999,4.451813358,-9999,11.71692838,4.807466879,-9999,11.7478421,3.646823341,-9999,98.28649603,-2.171126145,0.112663265,-0.000871153,0.145981556,"nonevergreen","nontropical","annual","C3","AC3",1.106260094,64.66332786
"301","Triticum","aestivum","A",3,25,21.315,0.0917,0.004302135,0.03,0.678,1.92,42.63,"22.6",21.315,0.0917,0.004302135,0.03,0.678,1.92,42.63,"22.6",40.54392628,70114.73146,638.3695365,-9999,-9999,-9999,121.9204375,87540.72653,659.4267164,-0.938013827,0.294449326,-0.00396584,-9999,-9999,-9999,-0.111061418,0.35695327,-0.006203982,25.12526607,-9999,14.3895845,0.28881997,-9999,0.262736789,10.77742763,13.93545455,42.23032782,22.97272727,92.67170308,31.98363636,53.02504884,41.01,121.9842602,42.66454545,-9999,13.93545455,-9999,22.97272727,-9999,31.98363636,-9999,41.01,-9999,42.66454545,38.80111217,13.93545455,118.7604639,22.97272727,163.8307709,31.98363636,38.2194151,41.01,64.96527624,42.66454545,315.5164015,-9999,306.2998595,48.66923442,-9999,141.5684883,51.65408728,-9999,139.1123064,37.12319792,-9999,28.7680774,-1.862366635,0.107175419,-0.000811945,0.109488513,"nonevergreen","nontropical","annual","C3","AC3",1.362815762,65.99915497
"302","Triticum","aestivum","A",1,30,12.222,0.041,0.003354606,0.093,0.943,4.43,44.76,"10.13978495",12.222,0.041,0.003354606,0.093,0.943,4.43,44.76,"10.13978495",71.94004015,62776.89615,608.5319689,-9999,-9999,-9999,133.4960792,34683.66379,621.3026472,1.783568426,0.125082909,-0.00074132,-9999,-9999,-9999,2.809189606,0.130656493,-0.001617297,5.212745123,-9999,16.28688347,0.056736824,-9999,0.092309274,30.73979942,13.943,62.61102368,22.66545455,154.4199711,31.47727273,294.4293734,40.86181818,468.2801841,49.75272727,-9999,13.943,-9999,22.66545455,-9999,31.47727273,-9999,40.86181818,-9999,49.75272727,80.17107537,13.943,118.5896807,22.66545455,223.8030353,31.47727273,241.6216213,40.86181818,194.758927,49.75272727,330.7269427,-9999,322.810593,85.33876322,-9999,146.5661159,85.39744307,-9999,158.3474173,84.36499069,-9999,40.39348189,-2.200062537,0.112309221,-0.000967305,0.171300014,"nonevergreen","nontropical","annual","C3","AC3",1.003107487,58.05267107
"303","Triticum","aestivum","A",2,30,10.167,0.0377,0.003708075,0.065,0.661,4.38,44.25,"10.16923077",10.167,0.0377,0.003708075,0.065,0.661,4.38,44.25,"10.16923077",59.00374917,65749.92841,607.7717063,-9999,-9999,-9999,117.5462044,35848.51151,621.5372575,1.817824252,0.109344778,-0.000464963,-9999,-9999,-9999,2.793434756,0.122635884,-0.001484542,4.333160103,-9999,17.37598449,0.078421408,-9999,0.13075989,27.35473862,13.94,52.18703547,23.06727273,135.8377176,32.05090909,261.5852193,40.94454545,432.3589581,49.74454545,-9999,13.94,-9999,23.06727273,-9999,32.05090909,-9999,40.94454545,-9999,49.74454545,74.1363377,13.94,99.65377163,23.06727273,207.7858741,32.05090909,216.3497515,40.94454545,176.1252902,49.74454545,331.2904498,-9999,322.7255646,70.56378447,-9999,129.460842,70.86960155,-9999,138.5862857,117.5842862,-9999,41.30428401,-1.215760479,0.078122953,-0.000734812,0.023895815,"nonevergreen","nontropical","annual","C3","AC3",1.32056003,53.15847082
"304","Triticum","aestivum","A",3,30,10.487,0.0347,0.003308859,0.071,0.68,4.49,43.13,"9.577464789",10.487,0.0347,0.003308859,0.071,0.68,4.49,43.13,"9.577464789",45.08679588,75080.67556,-9999,-9999,-9999,-9999,130.9880418,27999.35962,617.4263891,2.740213566,0.054256405,0.000342875,-9999,-9999,-9999,2.951471081,0.120679275,-0.001499148,22.48607296,-9999,10.63483645,0.086912938,-9999,0.032681646,33.34131021,13.96,72.62578956,23.053,126.894688,32.01545455,219.3613669,40.78545455,573.3336365,49.74727273,-9999,13.96,-9999,23.053,-9999,32.01545455,-9999,40.78545455,-9999,49.74727273,75.78562644,13.96,146.2922714,23.053,186.6367502,32.01545455,220.5271703,40.78545455,189.6279223,49.74727273,-9999,-9999,324.636862,55.32032736,-9999,141.2744876,74.50902832,-9999,153.160313,-79.11990049,-9999,40.24927456,-1.177294969,0.048136344,-6.03e-05,0.066471323,"nonevergreen","nontropical","annual","C3","AC3",0.988521675,399.4495831
"305","Triticum","aestivum","A",1,35,20.973,0.0877,0.004181567,0.089,0.686,5.53,42.64,"7.707865169",20.973,0.0877,0.004181567,0.089,0.686,5.53,42.64,"7.707865169",54.33431151,37705.91551,-9999,-9999,-9999,-9999,94.31266169,7256.638831,620.4480373,2.884670493,0.052128239,-9.83e-05,-9999,-9999,-9999,3.659215359,0.065417791,-0.001070302,10.87503086,-9999,10.75089504,0.111140157,-9999,0.085691489,34.76202881,14.362,68.08034271,23.47181818,79.528093,32.434,116.961295,41.22090909,169.6702118,45.09181818,-9999,14.362,-9999,23.47181818,-9999,32.434,-9999,41.22090909,-9999,45.09181818,76.14160854,14.362,114.3434022,23.47181818,92.6580146,32.434,95.63503449,41.22090909,85.3529666,45.09181818,-9999,-9999,322.5104099,60.21265315,-9999,96.10135844,61.95789307,-9999,102.0763704,265.2179761,-9999,30.56043019,-1.715111595,0.123437496,-0.001234876,0.00576513,"nonevergreen","nontropical","annual","C3","AC3",1.820348958,49.97970672
"306","Triticum","aestivum","A",2,35,14.872,0.0637,0.004283217,0.113,0.892,5.32,41.93,"7.89380531",14.872,0.0637,0.004283217,0.113,0.892,5.32,41.93,"7.89380531",44.85430347,77883.30376,647.4131559,-9999,-9999,-9999,56.40417103,30347.17435,637.4810023,-0.474224081,0.292339522,-0.004407053,-9999,-9999,-9999,1.455661642,0.189584619,-0.00315342,2.483615873,-9999,5.386690915,0.043147868,-9999,0.037584012,16.57598154,14.20636364,48.5084042,23.26,84.3133219,32.07,58.25671189,41.09636364,39.25424999,45.86545455,-9999,14.20636364,-9999,23.26,-9999,32.07,-9999,41.09636364,-9999,45.86545455,33.27280623,14.20636364,66.17959907,23.26,69.31775618,32.07,53.06289236,41.09636364,32.9635382,45.86545455,311.472786,-9999,314.4684695,54.13811733,-9999,60.80647555,59.13694716,-9999,68.33279173,33.16723524,-9999,30.06016213,-0.831758573,0.048311052,2.07e-05,0.07133285,"nonevergreen","nontropical","annual","C3","AC3",1.475472843,-1164.837723
"307","Triticum","aestivum","A",3,35,23.966,0.0951,0.003968122,0.085,0.717,5.06,42.94,"8.435294118",23.966,0.0951,0.003968122,0.085,0.717,5.06,42.94,"8.435294118",75.74723126,101735.0253,643.5250059,-9999,-9999,-9999,107.131523,31736.97987,632.289297,0.401693047,0.245826288,-0.003026155,-9999,-9999,-9999,2.414011261,0.157984433,-0.002398785,14.68291532,-9999,9.241306366,0.21686139,-9999,0.083746475,29.27798143,13.98181818,61.84952925,22.96545455,211.2580805,32.03272727,270.1494034,41.06727273,171.5077077,45.02090909,-9999,13.98181818,-9999,22.96545455,-9999,32.03272727,-9999,41.06727273,-9999,45.02090909,63.92508704,13.98181818,120.6142549,22.96545455,138.8857354,32.03272727,148.7114188,41.06727273,97.44792572,45.02090909,315.001599,-9999,317.097342,98.41902595,-9999,116.3339844,105.2147218,-9999,129.5907543,40.61693311,-9999,32.93009401,-1.427150925,0.117272479,-0.001059366,0.05394343,"nonevergreen","nontropical","annual","C3","AC3",2.322298816,55.35033444
"308","Triticum","aestivum","A",4,35,18.866,0.0806,0.004272236,0.086,0.673,5.3,41.31,"7.825581395",18.866,0.0806,0.004272236,0.086,0.673,5.3,41.31,"7.825581395",50.51906845,76707.5482,638.7658638,-9999,-9999,-9999,74.27622525,34396.36264,634.9646169,0.422890499,0.236103361,-0.003265036,-9999,-9999,-9999,1.898658926,0.17549021,-0.00281187,25.16478443,-9999,5.997240483,0.317009557,-9999,0.143421793,25.70062418,14.13,47.0632737,22.96272727,97.5776623,32.02818182,172.0969044,41.03090909,56.92216694,45.77363636,-9999,14.13,-9999,22.96272727,-9999,32.02818182,-9999,41.03090909,-9999,45.77363636,48.24802321,14.13,76.23385768,22.96272727,99.36892191,32.02818182,100.636834,41.03090909,48.53495938,45.77363636,315.6599379,-9999,315.8371279,61.71778021,-9999,81.11925828,72.58999373,-9999,92.61913287,36.15631921,-9999,31.20525503,-1.746733976,0.09575261,-0.000615471,0.085122835,"nonevergreen","nontropical","annual","C3","AC3",1.300061753,77.78804876
"309","Ulmus","americana","A",1,15,78.043,0.4746,0.006081263,0.028,0.612,1.88,41.69,"21.85714286",78.043,0.4746,0.006081263,0.028,0.612,1.88,41.69,"21.85714286",6.60689122,53805.01215,642.6467705,-9999,-9999,-9999,21.91358934,48011.374,648.8858507,-0.991463026,0.19951337,-0.003071653,-9999,-9999,-9999,0.686293825,0.180896312,-0.003256822,0.905039207,-9999,1.952441965,0.087999625,-9999,0.163544204,3.320422147,13.97076923,6.879070084,22.98461538,10.60849908,31.95615385,6.601533282,40.96,5.564907763,46.41615385,-9999,13.97076923,-9999,22.98461538,-9999,31.95615385,-9999,40.96,-9999,46.41615385,13.34451571,13.97076923,20.65832598,22.98461538,28.81898819,31.95615385,10.8093359,40.96,8.845009309,46.41615385,312.7018297,-9999,309.473179,7.544822872,-9999,24.27452691,7.977202542,-9999,23.88349767,32.47654248,-9999,27.77190467,-3.04508119,0.162247821,-0.001681375,0.048936411,"nonevergreen","nontropical","perennial","C3","TeBD",0.961034305,48.24854654
"310","Ulmus","americana","A",2,15,57.292,0.3636,0.006346436,0.024,0.676,1.48,41.65,"28.16666667",57.292,0.3636,0.006346436,0.024,0.676,1.48,41.65,"28.16666667",13.72186904,50810.83997,634.6141631,-9999,-9999,-9999,38.11004372,48497.81543,642.0951394,-0.091140051,0.182405319,-0.002558029,-9999,-9999,-9999,-0.209895881,0.27758624,-0.004495779,1.686867894,-9999,3.793984824,0.140499195,-9999,0.096105649,7.587114632,14.09307692,14.1305578,23.00692308,21.9075217,32.01076923,28.03623995,40.90307692,15.70626082,45.55769231,-9999,14.09307692,-9999,23.00692308,-9999,32.01076923,-9999,40.90307692,-9999,45.55769231,16.97433288,14.09307692,43.36853185,23.00692308,54.72659414,32.01076923,44.51938529,40.90307692,20.14999633,45.55769231,316.5645999,-9999,312.7767487,15.6750176,-9999,42.93270957,17.64098397,-9999,50.39531788,35.65348998,-9999,30.87187362,-3.170245019,0.1746262,-0.001774136,0.024044611,"nonevergreen","nontropical","perennial","C3","TeBD",1.09043322,49.21443821
"311","Ulmus","americana","A",3,15,60.975,0.3327,0.005456335,0.043,0.695,2.65,42.34,"16.1627907",60.975,0.3327,0.005456335,0.043,0.695,2.65,42.34,"16.1627907",16.84737871,81399.98446,647.9110106,-9999,-9999,-9999,47.25982734,68113.49919,650.6286466,-1.249246606,0.281288123,-0.004275754,-9999,-9999,-9999,-0.294569107,0.305249275,-0.005152655,1.447431462,-9999,2.727783644,0.151340801,-9999,0.131193008,6.9877923,14.05,15.40196994,22.97230769,33.50543346,31.94076923,25.49372484,40.94076923,14.90873685,44.07384615,-9999,14.05,-9999,22.97230769,-9999,31.94076923,-9999,40.94076923,-9999,44.07384615,21.03933031,14.05,45.79931366,22.97230769,73.02154578,31.94076923,41.17058206,40.94076923,20.30342512,44.07384615,311.427145,-9999,309.4371351,20.50114508,-9999,54.95625282,22.43472386,-9999,61.3290426,32.89339049,-9999,29.62058254,-3.099626071,0.180809815,-0.001872539,0.035619576,"nonevergreen","nontropical","perennial","C3","TeBD",1.284388234,48.27932305
"312","Ulmus","americana","A",1,20,72.496,0.4618,0.006370007,0.03,0.775,1.69,43.13,"25.83333333",72.496,0.4618,0.006370007,0.03,0.775,1.69,43.13,"25.83333333",15.43294761,43324.78296,641.1910794,-9999,-9999,-9999,25.16508649,-11373.1979,625.467772,0.125062495,0.185287281,-0.002981956,-9999,-9999,-9999,3.487651358,-0.005855594,-0.000399991,1.986879623,-9999,9.365713414,0.109886539,-9999,0.356966213,8.354405323,14.04384615,16.61249109,22.94769231,21.96144505,31.91285714,11.41576345,42.25769231,11.07290393,46.59076923,-9999,14.04384615,-9999,22.94769231,-9999,31.91285714,-9999,42.25769231,-9999,46.59076923,22.09844552,14.04384615,41.75948534,22.94769231,12.41254921,31.91285714,10.12616451,42.25769231,13.11609658,46.59076923,313.0419335,-9999,319.5321451,17.16503775,-9999,-9999,18.05679055,-9999,22.00494566,31.06807439,-9999,-7.319660989,-5.065358568,0.237860233,-0.002596892,0.112525767,"nonevergreen","nontropical","perennial","C3","TeBD",0.47620349,45.79710398
"313","Ulmus","americana","A",2,20,64.224,0.4376,0.006813652,0.025,0.723,1.43,41.94,"28.92",64.224,0.4376,0.006813652,0.025,0.723,1.43,41.94,"28.92",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-6.521719229,0.351819006,-0.00460307,0.013215195,"nonevergreen","nontropical","perennial","C3","TeBD",0.547078406,38.21568731
"314","Ulmus","americana","A",3,20,99.922,0.7316,0.007321711,0.02,0.754,1.1,42.6,"37.7",99.922,0.7316,0.007321711,0.02,0.754,1.1,42.6,"37.7",13.80118318,43398.93247,633.1857375,-9999,-9999,-9999,25.78538912,-8341.596598,611.7923414,-0.489835376,0.210567605,-0.003044948,-9999,-9999,-9999,3.192866409,0.015204049,-0.000505675,1.564396009,-9999,4.465675053,0.096354059,-9999,0.150367431,6.467426894,14.06,16.11137861,22.95090909,20.31075943,32.01230769,24.06760802,41.03,14.29476499,46.24076923,-9999,14.06,-9999,22.95090909,-9999,32.01230769,-9999,41.03,-9999,46.24076923,24.77443691,14.06,34.0959786,22.95090909,19.76510881,32.01230769,18.43208885,41.03,17.9317196,46.24076923,317.0166579,-9999,326.7305351,15.46340638,-9999,-9999,17.6592902,-9999,25.96944259,34.57654731,-9999,15.03341036,-2.490198524,0.047273588,0.000390988,0.213849018,"nonevergreen","nontropical","perennial","C3","TeBD",0.345075764,-60.45400529
"315","Ulmus","americana","A",4,20,76.95,0.5045,0.006556205,0.025,0.708,1.44,41.27,"28.32",76.95,0.5045,0.006556205,0.025,0.708,1.44,41.27,"28.32",13.07629138,51799.13879,640.7028468,-9999,-9999,-9999,33.63891332,40641.79992,643.7325576,-0.569021026,0.222457588,-0.003469677,-9999,-9999,-9999,0.557058963,0.222590801,-0.003839066,0.010982486,-9999,1.380984219,0.095815539,-9999,0.0430276,6.868136384,14.00692308,12.99966594,22.92076923,21.15381106,32.08615385,17.07468946,40.85846154,9.305390108,46.08461538,-9999,14.00692308,-9999,22.92076923,-9999,32.08615385,-9999,40.85846154,-9999,46.08461538,19.0982314,14.00692308,35.69573024,22.92076923,43.72175762,32.08615385,26.71952569,40.85846154,13.83412225,46.08461538,313.5794291,-9999,311.7147697,14.89327703,-9999,36.99179675,16.84191433,-9999,41.36407723,32.05739346,-9999,28.99022921,-1.016747631,-0.010041477,0.000920262,0.085714358,"nonevergreen","nontropical","perennial","C3","TeBD",0.500263173,5.455772246
"316","Ulmus","americana","A",1,25,62.005,0.2781,0.004485122,0.067,0.685,4.06,41.69,"10.2238806",62.005,0.2781,0.004485122,0.067,0.685,4.06,41.69,"10.2238806",39.64073955,60506.68369,631.8622347,-9999,-9999,-9999,77.58119309,44465.40635,639.5223913,0.851161731,0.173743298,-0.00204043,-9999,-9999,-9999,1.395330517,0.215238496,-0.003476385,0.675903404,-9999,5.236748204,0.077389314,-9999,0.144010206,18.65969248,13.98230769,38.84280151,22.98076923,78.56218484,32.00166667,103.4896708,40.94333333,86.35694285,45.36076923,-9999,13.98230769,-9999,22.98076923,-9999,32.00166667,-9999,40.94333333,-9999,45.36076923,44.51360872,13.98230769,77.60727216,22.98076923,114.6382304,32.00166667,99.79300421,40.94333333,46.88558204,45.36076923,318.3415929,-9999,313.9000324,46.56492712,-9999,86.73743475,50.37401851,-9999,99.83836147,42.57517106,-9999,30.95723228,-1.424954697,0.074634273,-0.00034133,0.132456151,"nonevergreen","nontropical","perennial","C3","TeBD",1.255546572,109.3286766
"317","Ulmus","americana","A",2,25,61.83,0.2382,0.003852499,0.057,0.629,3.73,41.05,"11.03508772",61.83,0.2382,0.003852499,0.057,0.629,3.73,41.05,"11.03508772",23.18352371,93367.00443,648.6219148,-9999,-9999,-9999,23.19105431,38336.83993,639.3973288,-1.707411355,0.329551818,-0.004911528,-9999,-9999,-9999,-0.029071683,0.246477752,-0.004278337,4.729494809,-9999,3.704156746,0.245293777,-9999,0.295700761,7.939882088,13.89769231,18.3851339,23.01384615,53.5215249,32.02230769,45.08995337,41.04,17.89457735,45.63615385,-9999,13.89769231,-9999,23.01384615,-9999,32.02230769,-9999,41.04,-9999,45.63615385,14.88354392,13.89769231,22.40964395,23.01384615,31.58768581,32.02230769,29.08991422,41.04,7.246084956,45.63615385,311.8459798,-9999,313.7620368,29.08358326,-9999,25.50235725,31.87044617,-9999,31.78235892,33.5488082,-9999,28.80532105,-1.34805449,0.026851143,0.000125419,0.06522934,"nonevergreen","nontropical","perennial","C3","TeBD",0.549696329,-107.0460848
"318","Ulmus","americana","A",3,25,78.415,0.3234,0.004124211,0.059,0.69,3.61,41.91,"11.69491525",78.415,0.3234,0.004124211,0.059,0.69,3.61,41.91,"11.69491525",35.9623277,112730.1912,661.4647543,-9999,-9999,-9999,39.12787372,-7125.20823,627.4987511,-0.426137666,0.268632397,-0.004241571,-9999,-9999,-9999,3.323450391,0.04677367,-0.001257733,4.72807354,-9999,1.025135196,0.230548079,-9999,0.033903621,11.67007226,13.96153846,34.14026782,23.00076923,56.44680677,31.96461538,21.10757076,40.94076923,23.9183906,46.05076923,-9999,13.96153846,-9999,23.00076923,-9999,31.96461538,-9999,40.94076923,-9999,46.05076923,42.65093426,13.96153846,39.54175447,23.00076923,35.50247877,31.96461538,23.31870957,40.94076923,16.27869414,46.05076923,307.3494001,-9999,318.5805291,43.85066799,-9999,-9999,38.04197912,-9999,40.71956601,31.66661413,-9999,18.59442833,-6.060332478,0.352065374,-0.004678621,0.150614443,"nonevergreen","nontropical","perennial","C3","TeBD",0.832904503,37.62490817
"319","Ulmus","americana","A",4,25,62.207,0.3107,0.004994615,0.076,0.679,4.6,41.16,"8.934210526",62.207,0.3107,0.004994615,0.076,0.679,4.6,41.16,"8.934210526",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-2.352279329,0.142694684,-0.001414226,0.070357438,"nonevergreen","nontropical","perennial","C3","TeBD",1.392633065,50.44973043
"320","Ulmus","americana","A",1,30,84.269,0.3414,0.004051312,0.049,0.725,2.83,41.45,"14.79591837",84.269,0.3414,0.004051312,0.049,0.725,2.83,41.45,"14.79591837",32.5637339,59929.99956,633.6981212,-9999,-9999,-9999,50.0803596,46847.25957,633.8863927,0.256704884,0.207089626,-0.002682226,-9999,-9999,-9999,1.429116466,0.167195552,-0.002347819,3.196269662,-9999,3.359672392,0.093078125,-9999,0.117886067,14.11771983,13.95384615,35.4406138,22.97384615,59.00379098,32.03076923,82.004215,40.97538462,55.76381031,45.64384615,-9999,13.95384615,-9999,22.97384615,-9999,32.03076923,-9999,40.97538462,-9999,45.64384615,28.7911686,13.95384615,50.21627773,22.97384615,79.27533634,32.03076923,92.71261997,40.97538462,56.83951939,45.64384615,317.389326,-9999,316.7848831,38.15566893,-9999,56.61943544,42.84352412,-9999,62.90454251,38.60406502,-9999,35.60656741,-1.21764601,0.06458507,-0.000355932,0.013903574,"nonevergreen","nontropical","perennial","C3","TeBD",1.190678208,90.7266314
